id,code,description,category,subcategory,unit,rate
mjd-002242,RC -1221,"Formed; contraction; crack inducer; saw cut; ne 300mm",RC Works,Excavation,m,9.9
mjd-002243,RC -1222,"Dowel joint between bays of base slab",RC Works,Joints,m,35.91
mjd-002244,RC -1223,"Dowel joint between bays of wall",RC Works,Joints,m,32.8
mjd-002245,RC -1224,"Injectable grout placed around edges of slab",RC Works,General,m,34.01
mjd-002246,RC -1225,"Formed; expanded metal construction joint; ex 600",RC Works,Joints,m²,31.41
mjd-002247,RC -1226,"Formed; transition joint between edge of conc and tarmac road; mastic; ne 300",RC Works,Joints,m,18.67
mjd-002248,RC -1227,"Reinforced continuity joint with Conobar or similar; to 200 thk slab; H16 bars T&B",RC Works,Reinforcement,m,34.08
mjd-002249,RC -1228,"Reinforced continuity joint with Conobar or similar; to 225 thk slab; H16 bars T&B",RC Works,Reinforcement,m,34.67
mjd-002250,RC -1229,"Reinforced continuity joint with Conobar or similar; to 250 thk slab; H16 bars T&B",RC Works,Reinforcement,m,35.43
mjd-002251,RC -1230,"Reinforced continuity joint with Conobar or similar; to 300 thk slab; H16 bars T&B",RC Works,Reinforcement,m,37.38
mjd-002252,RC -1231,"Ancon DSD 50 double dowel shear load connector assembly",RC Works,General,nr,183.17
mjd-002253,RC -1232,"Ancon DSD 50 double dowel shear load connector assembly @ 600c/s",RC Works,General,m,305.28
mjd-002254,RC -1233,"Ancon DSDQ 50 double dowel shear load connector assembly",RC Works,General,nr,206.77
mjd-002255,RC -1234,"Ancon DSD 75 double dowel shear load connector assembly",RC Works,General,nr,215.77
mjd-002256,RC -1235,"Ancon DSD 75 double dowel shear load connector assembly @ 500 c/s",RC Works,General,nr,431.54
mjd-002257,RC -1236,"Ancon DSD 100 double dowel shear load connector assembly",RC Works,General,nr,272.27
mjd-002258,RC -1237,"Elastomeric isolation bearing; 850mm wide x 100?mm thk to capping beam; including isolation strip to side of capping beam 100mm thk x 1m high: Provisional rate",RC Works,Excavation,m,273
mjd-002259,RC -1238,"Elastomeric isolation bearing; ex 1m wide x 100?mm thk to u/s column isolation pad: Provisional rate",RC Works,Steelwork,m²,220.23
mjd-002260,RC -1239,"Elastomeric isolation bearing; 500 - 1m wide x 100?mm thk to perimeter of column/wall isolation pad: Provisional rate",RC Works,Steelwork,m,233.41
mjd-002261,RC -1240,"Elastomeric isolation bearing; (as drwg SEC/211; detail B8); to wall base; 400mm wide x 100?mm thk to wall pocket base and 250mm high x 100mm thk to both sides; with stainless steel holding down arrangement; Provisional rate",RC Works,Reinforcement,m,501.88
mjd-002262,RC -1241,"CDM UK Building Isolation System comprising 96mm SEB bearings under columns and walls with isolation rails at 600c/s and metal decking permanent formwork to floating slab (excludes concrete and rebar to floating slab) & requires flat blinded surface level with pile caps as formation to isolation decking; Horizontal",RC Works,Piling,m²,245.28
mjd-002263,RC -1242,"CDM UK Building Isolation System comprising 96mm SEB bearings under columns and walls with isolation rails at 600c/s and metal decking permanent formwork to floating slab (excludes concrete and rebar to floating slab) & requires flat blinded surface level with pile caps as formation to isolation decking; vertical 100mm",RC Works,Piling,m²,245.28
mjd-002264,RC -1243,"CDM UK Building Isolation System comprising 96mm SEB bearings under columns and walls with isolation rails at 600c/s and metal decking permanent formwork to floating slab (excludes concrete and rebar to floating slab) & requires flat blinded surface level with pile caps as formation to isolation decking; vertical 25mm isolation joint",RC Works,Piling,m²,61.32
mjd-002265,RC -1244,"CDM UK Isolation; pentrations through floating slab",RC Works,General,nr,118
mjd-002266,RC -1245,"CDM revisit mobilisation, etc",RC Works,General,nr,3540
mjd-002267,RC -1246,"Farrat Isomat bearing strip; 150 x 50; in 1000mm lengths; bonded to RC corbel.",RC Works,Excavation,m,338.23
mjd-002268,RC -1247,"Farrat Isofoam perimeter isolation board 50mm thick; 400mm wide between podium slab and beam.",RC Works,Steelwork,m,46.3
mjd-002269,RC -1248,"EO joints for mastic sealant",RC Works,Joints,m,8.26
mjd-002270,RC -1249,"EO joints for hydrophillic waterstop (RX101/500S)",RC Works,Joints,m,16.23
mjd-002271,RC -1250,"EO joints for hydrostop BR adhered to Hydrostop WSM",RC Works,Joints,m,18.24
mjd-002272,RC -1251,"EO joints for hydrophillic waterstop (RX101/500S) /m2 slab area",RC Works,Joints,m²,3.25
mjd-002273,RC -1252,"EO joints for hydrophillic waterstop (RX101/500S) /m2 wall area",RC Works,Joints,m²,13.47
mjd-002274,RC -1253,"EO joints for Cemflex VB active metal waterstop and Hydrostop BR hydrophillic waterstop on Hydrostop WSM/m2 slab area",RC Works,Joints,m²,8.82
mjd-002275,RC -1254,"EO joints for hydrostop BR adhered to Hydrostop WSM /m2 wall area",RC Works,Joints,m²,15.14
mjd-002276,RC -1255,"EO joints for serviseal AT240 waterstop",RC Works,Joints,m,38.78
mjd-002277,RC -1256,"EO joints for serviseal AT240 waterstop 2 way (flat L)",RC Works,Joints,nr,47.29
mjd-002278,RC -1257,"EO joints for serviseal AT240 waterstop 3 way (flat T)",RC Works,Joints,nr,72.24
mjd-002279,RC -1258,"EO joints for serviseal AT240 waterstop 4 way (flat X)",RC Works,Joints,nr,116
mjd-002280,RC -1259,"EO joints for serviseal AT240 waterstop 2 way (vert L)",RC Works,Joints,nr,45.24
mjd-002281,RC -1260,"Pour strip joint; 1m wide; in association with PT slabs",RC Works,Excavation,m,170.07
mjd-002282,RC -1261,"Lockable dowel joint; in association with PT slabs",RC Works,Joints,m,308.61
mjd-002283,RC -1262,"Cast in holding down bolts; set of 4; fix only, free issue",RC Works,General,nr,48.71
mjd-002284,RC -1263,"Cast in holding down bolts; set of 6; fix only, free issue",RC Works,General,nr,54.91
mjd-002285,RC -1264,"Cast in holding down bolts; set of 8; fix only, free issue",RC Works,General,nr,59.56
mjd-002286,RC -1265,"Cast in holding down bolts; set of 4; fix only, S&F",RC Works,General,nr,143.11
mjd-002287,RC -1266,"Cast in holding down bolts; each sep; fix only, free issue",RC Works,General,nr,12.18
mjd-002288,RC -1267,"Cast in tower crane anchor set; set of 4 anchors",RC Works,Plant & Equipment,nr,1372.8
mjd-002289,RC -1268,"Cast in lifting eye to soffit of slab; each sep; fix only, free issue",RC Works,Formwork,nr,34.48
mjd-002290,RC -1269,"Cast in Scissorsafe Safety anchor to soffit of slab; each sep",RC Works,Formwork,nr,93.48
mjd-002291,RC -1270,"Cast in fixing bolts to slab edge; sets of 2; fix only free issue",RC Works,General,nr,21.85
mjd-002292,RC -1271,"Fix only free issue hoist anchors and tie plate",RC Works,Plant & Equipment,nr,52.5
mjd-002293,RC -1272,"Fix only crane Tie bridging column",RC Works,Steelwork,nr,135.04
mjd-002294,RC -1273,"Grout column base plate and 4 nr bolt holes",RC Works,Steelwork,nr,33.83
mjd-002295,RC -1274,"Conc encasement to column base plate; 100mm thk",RC Works,Steelwork,nr,47.17
mjd-002296,RC -1275,"Grout under bearings of PC planks; 300mm wide",RC Works,General,m,22.19
mjd-002301,RC -1280,"Drill & grout T16 dowel bars; Hilti HIT resin @ 300 c//s",RC Works,Reinforcement,m,43.75
mjd-002304,RC -1283,"Drill & grout T20 dowel bars; Hilti HIT resin @ 200mm c/s vertically and horizontally",RC Works,Reinforcement,m²,416.03
mjd-002305,RC -1284,"Drill & grout T20 dowel bars; Hilti HIT resin; 3700mm lg",RC Works,Reinforcement,nr,87.57
mjd-002306,RC -1285,"Drill & grout T12 dowel bars; Hilti HIT resin; 700mm lg",RC Works,Reinforcement,nr,13.95
mjd-002307,RC -1286,"Drill & grout T12 dowel bars; Hilti HIT resin; 1300mm lg",RC Works,Reinforcement,nr,14.66
mjd-002308,RC -1287,"Drill & grout S/S 16 dowel bars; Hilti HIT resin; 4250mm lg",RC Works,Reinforcement,nr,63.27
mjd-002309,RC -1288,"M27 anchor rod assemblies; galvanised grade 8.8 rods x 4.250m lg with 450 x 450 x 25 plates",RC Works,General,nr,880.69
mjd-002321,RC -1300,"Cast in weep hole",RC Works,General,nr,18.02
mjd-002325,RC -1304,"Polystyrene void former; Filcor 10",RC Works,General,m³,101.57
mjd-002326,RC -1305,"Polystyrene void former; Filcor 20",RC Works,General,m³,106.36
mjd-002327,RC -1306,"Polystyrene void former; Filcor 30",RC Works,General,m³,147.9
mjd-002328,RC -1307,"Polystyrene void former; Filcor 45",RC Works,General,m³,210.2
mjd-002330,RC -1309,"Install 80mm polystyrene insulation under slab",RC Works,General,m²,31.26
mjd-002331,RC -1310,"Install 80mm polystyrene insulation under slab; install only free issue",RC Works,General,m²,7.38
mjd-002332,RC -1311,"Install 200mm Polystyrene insulation; within concrete wall; hold in place",RC Works,Concrete Supply,m²,59.45
mjd-002333,RC -1312,"Install 200mm Polystyrene insulation; within concrete wall; hold in place; install only free issue",RC Works,Concrete Supply,m²,22.25
mjd-002334,RC -1313,"Column guards; 1200lg; stainless steel",RC Works,Reinforcement,nr,192.35
mjd-002335,RC -1314,"Column guards; 1000lg; galvanised",RC Works,Steelwork,nr,68.45
mjd-002336,RC -1315,"Cast in channels; 21/18 Omega slots; continuous",RC Works,Kerbs & Edgings,m,7.84
mjd-002337,RC -1316,"Cast in channels; 21/18 Omega slots; 100mm lg",RC Works,Kerbs & Edgings,nr,3.17
mjd-002338,RC -1317,"Cast in channels; 21/18 Omega slots; 100mm lg; 900c/s horz & 450c/s vert",RC Works,Kerbs & Edgings,m²,7.82
mjd-002339,RC -1318,"Cast in channels; 21/18 Omega slots; 250mm lg",RC Works,Kerbs & Edgings,nr,3.61
mjd-002340,RC -1319,"Cast in channels; 25/14 channel; galv",RC Works,Kerbs & Edgings,m,10.59
mjd-002341,RC -1320,"Cast in channels; 25/14 channel; S/S",RC Works,Kerbs & Edgings,m,23.21
mjd-002342,RC -1321,"Cast in channels; 28/15 channel; galv",RC Works,Kerbs & Edgings,m,10.59
mjd-002343,RC -1322,"Cast in channels; 28/15 channel; S/S",RC Works,Kerbs & Edgings,m,24.42
mjd-002344,RC -1323,"Cast in channels; 28/15 channel; HDG; 300mm lg;",RC Works,Kerbs & Edgings,nr,5.17
mjd-002345,RC -1324,"Cast in channels; 28/15 channel; HDG; 300mm lg; top hung",RC Works,Kerbs & Edgings,nr,12.7
mjd-002346,RC -1325,"Cast in channels; 30/20 channel; galv (not made?)",RC Works,Kerbs & Edgings,m,0.47
mjd-002347,RC -1326,"Cast in channels; 30/20 channel; S/S",RC Works,Kerbs & Edgings,m,20.85
mjd-002348,RC -1327,"Cast in channels; 30/20 channel; S/S; curved",RC Works,Kerbs & Edgings,m,68.34
mjd-002349,RC -1328,"Cast in channels; 30/20 channel; S/S; 300mm lg",RC Works,Kerbs & Edgings,nr,8.92
mjd-002350,RC -1329,"Cast in channels; 30/20 channel; S/S to soffits at 1200c/s",RC Works,Formwork,m²,13.43
mjd-002351,RC -1330,"Cast in channels; 30/20 channel; S/S to top of slab next to perimeter",RC Works,Kerbs & Edgings,m²,30.22
mjd-002352,RC -1331,"Cast in channels; 38/17 channel; galv",RC Works,Kerbs & Edgings,m,16.4
mjd-002353,RC -1332,"Cast in channels; 38/17 channel; galv; curved",RC Works,Kerbs & Edgings,m,32.8
mjd-002354,RC -1333,"Cast in channels; 38/17 channel; S/S",RC Works,Kerbs & Edgings,m,32.22
mjd-002355,RC -1334,"Cast in channels; 41/2 channel; galv; x 100mm lg; top fixed",RC Works,Kerbs & Edgings,nr,14.02
mjd-002356,RC -1335,"Cast in channels; 40/22 channel; galv",RC Works,Kerbs & Edgings,m,28.06
mjd-002357,RC -1336,"Cast in channels; 40/22 channel; S/S",RC Works,Kerbs & Edgings,m,57.87
mjd-002358,RC -1337,"Cast in channels; 40/25 channel; HDG; 300mm lg",RC Works,Kerbs & Edgings,nr,6.62
mjd-002359,RC -1338,"Cast in channels; 49/30 channel; galv",RC Works,Kerbs & Edgings,m,33.46
mjd-002360,RC -1339,"Cast in channels; 49/30 channel; S/S",RC Works,Kerbs & Edgings,m,69.74
mjd-002361,RC -1340,"Cast in channels; 49/30 channel; S/S; 300mm lg",RC Works,Kerbs & Edgings,nr,25.95
mjd-002362,RC -1341,"Cast in channels; 50/30 channel; HDG; 350mm lg",RC Works,Kerbs & Edgings,nr,16.87
mjd-002363,RC -1342,"Cast in channels; 50/30 channel; HDG; 350mm lg; top hung",RC Works,Kerbs & Edgings,nr,23.11
mjd-002364,RC -1343,"Cast in channels; 53/34 channel; HDG; 300mm lg",RC Works,Kerbs & Edgings,nr,13.11
mjd-002365,RC -1344,"Unistrut; ref P3270; 1.50m lg",RC Works,General,nr,70.33
mjd-002366,RC -1345,"Cast in channels; fix only / free issue",RC Works,Kerbs & Edgings,m,3.84
mjd-002367,RC -1346,"Cast in threaded sockets; M20",RC Works,General,m,15.32
mjd-002368,RC -1347,"Cast in roof drainage outlet; flush soffit, fix only free issue",RC Works,Formwork,nr,64.21
mjd-002369,RC -1348,"Cast in roof drainage outlet; flush soffit, fix only free issue",RC Works,Formwork,nr,48.71
mjd-002370,RC -1349,"Cast in roof drainage outlet; flush soffit, Caroflow 100/VT 100mm dia with threaded adaptor",RC Works,Formwork,nr,175.88
mjd-002371,RC -1350,"Cast in roof drainage outlet; flush soffit, Caroflow 2 way outlet 75/TW, 75mm dia with threaded adaptor",RC Works,Formwork,nr,152.74
mjd-002372,RC -1351,"Cast in roof drainage outlet; flush soffit, Harmer 100mm dia with threaded adaptor",RC Works,Formwork,nr,199.48
mjd-002373,RC -1352,"Cast in balcony drainage outlet; flush soffit, Caroflow outlet 75BO",RC Works,Formwork,nr,131.31
mjd-002374,RC -1353,"Cast in balcony drainage outlet; flush soffit, Harmer outlet 75mm dia",RC Works,Formwork,nr,143.11
mjd-002375,RC -1354,"Cast in floor drain; flush soffit, Wade WB514 with 100mm dia outlet",RC Works,Formwork,nr,246.95
mjd-002376,RC -1355,"Cast in RWP through RC slab; 100mm dia pipe with Quelfire QWR fire collar",RC Works,Pipes & Fittings,nr,125.45
mjd-002377,RC -1356,"Cast in sleeve/pipe; 250mm dia thro' pile cap/ground beam, etc",RC Works,Piling,nr,32.61
mjd-002378,RC -1357,"Cast in sleeve/pipe; 200mm dia thro' slab, etc",RC Works,Pipes & Fittings,nr,13.88
mjd-002379,RC -1358,"Cast in sleeve/pipe; 150mm dia thro' upstand, etc",RC Works,Pipes & Fittings,nr,13.29
mjd-002380,RC -1359,"Cast in sleeve with waterstop puddle flange; 100mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,36.15
mjd-002381,RC -1360,"Cast in sleeve with waterstop puddle flange; 125mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,40.87
mjd-002382,RC -1361,"Cast in sleeve with waterstop puddle flange; 150mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,44.41
mjd-002383,RC -1362,"Cast in sleeve with waterstop puddle flange; 150mm dia thro' wall ne 500mm thk",RC Works,Temporary Services,nr,46.14
mjd-002384,RC -1363,"Cast in sleeve with waterstop puddle flange; 150mm dia thro' wall ne 600mm thk",RC Works,Temporary Services,nr,47.7
mjd-002385,RC -1364,"Cast in sleeve with waterstop puddle flange; 200mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,50.31
mjd-002386,RC -1365,"Cast in sleeve with waterstop puddle flange; 250mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,53.85
mjd-002387,RC -1366,"Cast in sleeve with waterstop puddle flange; 300mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,56.21
mjd-002388,RC -1367,"Cast in sleeve with waterstop puddle flange; 300mm dia thro' wall ne 500mm thk",RC Works,Temporary Services,nr,60.09
mjd-002389,RC -1368,"Cast in sleeve with waterstop puddle flange; 400mm dia thro' wall ne 300mm thk",RC Works,Temporary Services,nr,64.85
mjd-002390,RC -1369,"Cast in sleeve with waterstop puddle flange; 400mm dia thro' wall ne 500mm thk",RC Works,Temporary Services,nr,65.99
mjd-002391,RC -1370,"Cast in sleeve with waterstop puddle flange; 950mm dia thro' wall ne 500mm thk",RC Works,Temporary Services,nr,129.46
mjd-002392,RC -1371,"Cast in sleeve with waterstop puddle flange; 975mm dia thro' wall ne 500mm thk",RC Works,Temporary Services,nr,135.36
mjd-002393,RC -1372,"Sealing penetrations through secant piled wall; hydrophilic waterstop plus hydrophilic compound fillet; 200mm dia",RC Works,Filling,nr,68.18
mjd-002394,RC -1373,"Sealing penetrations through secant piled wall; hydrophilic waterstop plus hydrophilic compound fillet; 250mm dia",RC Works,Filling,nr,88.4
mjd-002395,RC -1374,"Sealing penetrations through secant piled wall; hydrophilic waterstop plus hydrophilic compound fillet; 350mm dia",RC Works,Filling,nr,107.45
mjd-002396,RC -1375,"Sealing penetrations through secant piled wall; hydrophilic waterstop plus hydrophilic compound fillet; 400mm dia",RC Works,Filling,nr,130.03
mjd-002397,RC -1376,"Cast in 150mm pipe vertically into wall; tie in position",RC Works,Pipes & Fittings,m,100.79
mjd-002398,RC -1377,"EO slab for knock out panel; pre-cast planks with conc topping in opening formed with rebates",RC Works,Precast,m²,168.94
mjd-002399,RC -1378,"Cast in connector plates to jump/slipform core; max 75kg; fix only free issue",RC Works,General,nr,136.8
mjd-002400,RC -1379,"Cast in connector plates to jump/slipform core; max 150kg; fix only free issue",RC Works,General,nr,273.59
mjd-002401,RC -1380,"Cast in stainless steel suction cone plate; 1000 x 680 with 150mm high cone; fix only free issue",RC Works,Reinforcement,nr,139.31
mjd-002402,RC -1381,"Cast in lifting beam bracket (2 nr per beam); fix only free issue;",RC Works,Steelwork,nr,76.22
mjd-002403,RC -1382,"Lifting beam; 254 x 146 x 31 UB; primed; 2800 lg; cast into RC wall at both ends",RC Works,Steelwork,nr,676.97
mjd-002404,RC -1383,"Install lifting beam to top of lift shaft; fix only free issue; 152 x 89 x 16 UB; pre-primed; 2600 lg; cast into RC wall at both ends; form pocket & infill after beam placed",RC Works,Filling,nr,574.54
mjd-002405,RC -1384,"Form 4.5 x 1.0 x 1.0m dp pockets in raft slab for temporary props; return later to infill; waterstop & waterproofing; 2 layers conobar",RC Works,Filling,nr,4162.76
mjd-002406,RC -1385,"Thermal break balcony connectors; Schoeck; Isokorb K; conc-conc (Get quote)",RC Works,General,m,177.22
mjd-002407,RC -1386,"Thermal break balcony connectors; Schoeck; conc-conc; fix only - free issue",RC Works,General,m,32.7
mjd-002408,RC -1387,"Thermal break balcony connectors; Schoeck; KS14-h220; conc-steel (Get quote)",RC Works,Reinforcement,nr,211.38
mjd-002409,RC -1388,"Thermal break balcony connectors; Schoeck; conc-steel; fix only - free issue",RC Works,Reinforcement,nr,30.84
mjd-002410,RC -1389,"Schöck thermal break (TB1) Q50+Q50 - h180 balcony thermal break connections;",RC Works,General,m,131.05
mjd-002411,RC -1390,"Schöck thermal break (TB2) K40-CV35-V8-h180 balcony thermal break connections;",RC Works,General,m,173.61
mjd-002412,RC -1391,"Schöck thermal break (TB3) K40-CV35-VV-h180 balcony thermal break connections;",RC Works,General,m,186.33
mjd-002413,RC -1392,"Schöck thermal break (TB4) K50-WU-CV35-V8-h180 balcony thermal break connections;",RC Works,General,m,257.25
mjd-002414,RC -2414,"J&P cladding/balcony support bracket; mounted to top of slab",RC Works,Earthwork Support,nr,30.84
mjd-002415,RC -1393,"Schöck Isokorb Expansion joint ESD K22/300 dowel connections;",RC Works,Joints,nr,49.86
mjd-002416,RC -1394,"Fix only free issue steel balcony; 4m x 1.2m;",RC Works,Reinforcement,nr,574.54
mjd-002417,RC -1395,"Fix only free issue reconstituted stone banding course with thermal break connector to slab; soffit of stone band 240mm lower than slab",RC Works,Formwork,m,113.16
mjd-002418,RC -1396,"Fix only free issue reconstituted stone banding course with thermal break connector to slab; soffit of stone band 100mm lower than slab",RC Works,Formwork,m,153.39
mjd-002419,RC -1397,"Thermal break dowels; Shoeck; SLD 50",RC Works,General,nr,116.92
mjd-002420,RC -1398,"Hilti CFS-CID fire collars; 40-63mm dia; slab ne 250mm thk",RC Works,General,nr,29.57
