id,code,description,category,subcategory,unit,rate,quantity
MJD-001232,RC -0045,"Slabs/Topping; 50mm thk","Concrete Works","Screeds",m²,10.24,45
MJD-001233,RC -0046,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,191.92,46
MJD-001234,CON-01234,"Reinforced Concrete FND2/3/4 (C35); DS/DC/AC-2/3/4","Concrete Works","Concrete Supply",tonne,127,0
MJD-001236,RC -0047,"Pile caps / foundations","Groundworks","Piling",m³,171.13,47
MJD-001237,RC -0048,"Ground beams","Concrete Works","Miscellaneous",m³,172.44,48
MJD-001238,RC -0049,"Bed; ne 150mm thk","Concrete Works","Miscellaneous",m³,185.05,49
MJD-001239,RC -0050,"Bed; ne 150mm thk; sloping","Concrete Works","Miscellaneous",m³,190.92,50
MJD-001240,RC -0051,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,174.65,51
MJD-001241,RC -0052,"Bed; 150-450mm thk; sloping","Concrete Works","Miscellaneous",m³,178.43,52
MJD-001242,RC -0053,"Bed; ex 450mm thk","Concrete Works","Miscellaneous",m³,173.63,53
MJD-001243,RC -0054,"Capping beam / beam","Concrete Works","Miscellaneous",m³,183.09,54
MJD-001244,RC -0055,"Columns/Stub columns (under slab)","Structural Steel","Steel Sections",m³,206.18,55
MJD-001245,RC -0056,"Column casings","Concrete Works","Miscellaneous",m³,297.25,56
MJD-001246,RC -0057,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,194.31,57
MJD-001247,RC -0058,"Lift pit base & walls","Concrete Works","Miscellaneous",m³,212.39,58
MJD-001248,RC -0059,"Upstands","Concrete Works","Miscellaneous",m³,212.39,59
MJD-001249,CON-01249,"Reinforced Concrete C35, RC35","Concrete Works","Concrete Supply",tonne,130,0
MJD-001251,RC -0060,"Slabs; ne 150mm thk","External Works","Paving",m³,190.18,60
MJD-001252,RC -0061,"Slabs; 150-450mm thk","External Works","Paving",m³,178.54,61
MJD-001253,RC -0062,"Slabs; 150-450mm thk; sloping","External Works","Paving",m³,182.38,62
MJD-001254,RC -0063,"Slabs; ex 450mm thk","External Works","Paving",m³,178.27,63
MJD-001255,RC -0064,"Attached beams","Concrete Works","Miscellaneous",m³,178.54,64
MJD-001256,RC -0065,"Isolated beams","Concrete Works","Miscellaneous",m³,239.42,65
MJD-001257,RC -0066,"Walls; ne 150mm thk","Concrete Works","Miscellaneous",m³,210.05,66
MJD-001259,RC -0068,"Walls; ex 450mm thk","Concrete Works","Miscellaneous",m³,191.64,68
MJD-001260,RC -0069,"Attached piers","Concrete Works","Miscellaneous",m³,194.53,69
MJD-001261,RC -0070,"Columns","Concrete Works","Miscellaneous",m³,198.19,70
MJD-001262,RC -0071,"Column casings","Concrete Works","Miscellaneous",m³,229.6,71
MJD-001265,RC -0074,"Plinths","Concrete Works","Miscellaneous",m³,211.64,74
MJD-001266,RC -0075,"Stairs / landings","Concrete Works","Miscellaneous",m³,215.29,75
MJD-001267,RC -0076,"Topping slabs to metal decking; ne 150mm thk","Concrete Works","Screeds",m³,190.18,76
MJD-001268,RC -0077,"Topping slabs to metal decking; 150-450mm thk","Concrete Works","Screeds",m³,179.78,77
MJD-001269,CON-01269,"Reinforced Concrete C40, RC40; DS/DC/AC-2/3/4","Concrete Works","Concrete Supply",tonne,129,0
MJD-001271,RC -0078,"Pile caps/foundations/bases","Groundworks","Piling",m³,173.55,78
MJD-001272,RC -0079,"Ground beams","Concrete Works","Miscellaneous",m³,174.86,79
MJD-001273,RC -0080,"Bed; ne 150mm thk","Concrete Works","Miscellaneous",m³,187.47,80
MJD-001274,RC -0081,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,177.06,81
MJD-001275,RC -0082,"Bed; 150-450mm thk; sloping","Concrete Works","Miscellaneous",m³,180.85,82
MJD-001276,RC -0083,"Bed; ex 450mm thk","Concrete Works","Miscellaneous",m³,176.05,83
MJD-001277,RC -0084,"Steps in slabs/Upstands/Pit walls/Sumps; 150-450","External Works","Paving",m³,216.3,84
MJD-001278,RC -0085,"Capping beam","Concrete Works","Miscellaneous",m³,183.5,85
MJD-001280,RC -0087,"Walls; 150-450mm thk; retaining / lining wall","Concrete Works","Miscellaneous",m³,198.22,87
MJD-001281,RC -0088,"Dwarf Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,216.9,88
MJD-001282,RC -0089,"Stub Columns / Beams / Corbel","Structural Steel","Steel Sections",m³,263.23,89
MJD-001283,RC -0090,"Stairs / steps","Concrete Works","Miscellaneous",m³,219.2,90
MJD-001284,RC -0091,"Piles; 300mm dia","Groundworks","Piling",m³,189.72,91
MJD-001285,CON-01285,"Reinforced Concrete C40, RC40","Concrete Works","Concrete Supply",tonne,132,0
MJD-001289,RC -0094,"Slabs; 150-450mm thk; balconies","External Works","Paving",m³,185.17,94
MJD-001290,RC -0095,"Slabs; 150-450mm thk; PT slabs","Concrete Works","Post Tensioning",m³,179.4,95
MJD-001293,RC -0098,"Slabs; ex 450mm thk; PT slabs","Concrete Works","Post Tensioning",m³,172.95,98
MJD-001294,RC -0099,"Slabs; ex 450mm thk; sloping","External Works","Paving",m³,182.6,99
MJD-001296,RC -0101,"Isolated beams","Concrete Works","Miscellaneous",m³,247.71,101
MJD-001297,RC -0102,"Isolated beam casings","Concrete Works","Miscellaneous",m³,268.03,102
MJD-001298,RC -0103,"Walls; ne 150mm thk","Concrete Works","Miscellaneous",m³,211.13,103
MJD-001299,RC -0104,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,196.71,104
MJD-001300,RC -0105,"Core walls; jumpform; 150-450mm thk","Concrete Works","Miscellaneous",m³,199.3,105
MJD-001301,RC -0106,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,165.7,106
MJD-001302,RC -0107,"Core walls; slipform (24/7 slipping); ex 450mm thk","Concrete Works","Miscellaneous",m³,283.82,107
MJD-001303,RC -0108,"Walls; ex 450mm thk","Concrete Works","Miscellaneous",m³,195.37,108
MJD-001304,RC -0109,"Corbels","Concrete Works","Miscellaneous",m³,268.03,109
MJD-001305,RC -0110,"Attached piers/cols","Concrete Works","Miscellaneous",m³,197.46,110
MJD-001306,RC -0111,"Columns","Concrete Works","Miscellaneous",m³,200.59,111
MJD-001307,RC -0112,"Column casings","Concrete Works","Miscellaneous",m³,299.64,112
MJD-001308,RC -0113,"Upstands/parapets","Concrete Works","Miscellaneous",m³,214.68,113
MJD-001309,RC -0114,"Plinths","Concrete Works","Miscellaneous",m³,214.03,114
MJD-001310,RC -0115,"Stairs / landings","Concrete Works","Miscellaneous",m³,217.69,115
MJD-001312,RC -0117,"Concrete screed 75mm thk","Concrete Works","Concrete Supply",m²,28.66,117
MJD-001313,CON-01313,"Reinforced Concrete C45; DS/DC/AC-2/3/4","Concrete Works","Concrete Supply",tonne,132,0
MJD-001315,RC -0118,"Pile caps/foundations/bases","Groundworks","Piling",m³,177.18,118
MJD-001316,RC -0119,"Ground beams","Concrete Works","Miscellaneous",m³,178.49,119
MJD-001317,RC -0120,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,180.69,120
MJD-001318,RC -0121,"Bed; ex 450mm thk","Concrete Works","Miscellaneous",m³,179.67,121
MJD-001319,RC -0122,"Steps in slabs/Upstands/Pit walls/Sumps; 150-450","External Works","Paving",m³,222.35,122
MJD-001320,RC -0123,"Capping beam","Concrete Works","Miscellaneous",m³,187.13,123
MJD-001321,RC -0124,"Slabs; 150-450mm thk","External Works","Paving",m³,181.8,124
MJD-001322,RC -0125,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,200.52,125
MJD-001323,CON-01323,"Reinforced Concrete C45","Concrete Works","Concrete Supply",tonne,135,0
MJD-001325,RC -0126,"Walls; ne 150mm thk","Concrete Works","Miscellaneous",m³,214.73,126
MJD-001327,RC -0128,"Walls; 150-450mm thk; colour pigment added","Concrete Works","Miscellaneous",m³,849.93,128
MJD-001328,RC -0129,"Walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,169.33,129
MJD-001329,RC -0130,"Slabs; ne 150mm thk","External Works","Paving",m³,194.64,130
MJD-001330,RC -0131,"Slabs; 150-450mm thk","External Works","Paving",m³,183,131
MJD-001331,RC -0132,"Slabs; 150-450mm thk; PT slab","Concrete Works","Post Tensioning",m³,183,132
MJD-001332,RC -0133,"Slabs; ex 450mm thk","External Works","Paving",m³,182.46,133
MJD-001333,RC -0134,"Attached beams","Concrete Works","Miscellaneous",m³,183,134
MJD-001334,RC -0135,"Isolated beams","Concrete Works","Miscellaneous",m³,251.31,135
MJD-001335,RC -0136,"Columns","Concrete Works","Miscellaneous",m³,204.18,136
MJD-001336,RC -0137,"Upstands","Concrete Works","Miscellaneous",m³,218.38,137
MJD-001337,RC -0138,"Plinths","Concrete Works","Miscellaneous",m³,217.63,138
MJD-001338,RC -0139,"Stairs / landings","Concrete Works","Miscellaneous",m³,221.28,139
MJD-001339,RC -0140,"Corbel","Concrete Works","Miscellaneous",m³,233.87,140
MJD-001340,RC -0141,"Topping slabs to metal decking; ne 150mm thk","Concrete Works","Screeds",m³,194.64,141
MJD-001341,CON-01341,"Reinforced Concrete C40, RC40 Air Entrained PQC","Concrete Works","Concrete Supply",tonne,152,0
MJD-001342,RC -0142,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,204.88,142
MJD-001343,RC -0143,"Bed; ex 450mm thk","Concrete Works","Miscellaneous",m³,204.62,143
MJD-001344,CON-01344,"Reinforced Concrete C40, RC40 with fibre reinforcement","Concrete Works","Concrete Supply",tonne,170,0
MJD-001345,RC -0144,"Bed; ne 150mm thk","Concrete Works","Miscellaneous",m³,237.06,144
MJD-001346,RC -0145,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,226.65,145
MJD-001347,CON-01347,"Reinforced Lightweight Concrete LC 32/35 Lytag","Concrete Works","Concrete Supply",tonne,219,0
MJD-001348,RC -0146,"Topping slabs to metal decking; ne 150mm thk","Concrete Works","Screeds",m³,295.25,146
MJD-001349,RC -0147,"Topping slabs to metal decking; 150-450mm thk","Concrete Works","Screeds",m³,285.11,147
MJD-001350,CON-01350,"Reinforced Lightweight Concrete LC 35/38 Lytag","Concrete Works","Concrete Supply",tonne,223,0
MJD-001351,RC -0148,"Topping slabs to metal decking; ne 150mm thk","Concrete Works","Screeds",m³,300.04,148
MJD-001352,RC -0149,"Topping slabs to metal decking; 150-450mm thk","Concrete Works","Screeds",m³,289.9,149
MJD-001353,GRO-01353,"Reinforced Concrete C40; Self Compacting","Groundworks","Compaction",tonne,168,0
MJD-001354,RC -0150,"Attached beams (poured seperately)","Concrete Works","Miscellaneous",m³,225.77,150
MJD-001355,RC -0151,"Isolated beams","Concrete Works","Miscellaneous",m³,289.13,151
MJD-001356,RC -0152,"Columns","Concrete Works","Miscellaneous",m³,247.91,152
MJD-001357,RC -0153,"Infill hollow twin wall units","Groundworks","Filling",m³,255.89,153
MJD-001358,CON-01358,"Reinforced Concrete C50, RC50; DS/DC/AC-2/3/4","Concrete Works","Concrete Supply",tonne,136,0
MJD-001360,RC -0154,"Pile caps/foundations/bases","Groundworks","Piling",m³,182.02,154
MJD-001361,RC -0155,"Ground beams","Concrete Works","Miscellaneous",m³,183.32,155
MJD-001362,RC -0156,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,185.53,156
MJD-001363,RC -0157,"Bed; 150-450mm thk; sloping","Concrete Works","Miscellaneous",m³,189.32,157
MJD-001364,RC -0158,"Bed; ex 450mm thk","Concrete Works","Miscellaneous",m³,184.51,158
MJD-001365,RC -0159,"Steps in slabs/Upstands/Pit walls; 150-450","External Works","Paving",m³,225.97,159
MJD-001366,RC -0160,"Capping beam","Concrete Works","Miscellaneous",m³,191.96,160
MJD-001367,RC -0161,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,205.31,161
MJD-001368,RC -0162,"Walls; ex 450mm thk","Concrete Works","Miscellaneous",m³,203.76,162
MJD-001369,RC -0163,"Upstands","Concrete Works","Miscellaneous",m³,223.07,163
MJD-001370,RC -0164,"Stairs / Steps","Concrete Works","Miscellaneous",m³,227.67,164
MJD-001371,CON-01371,"Reinforced Concrete C50, RC50","Concrete Works","Concrete Supply",tonne,140,0
MJD-001373,RC -0165,"Slabs; 150-450mm thk","External Works","Paving",m³,188.98,165
MJD-001374,RC -0166,"Slabs; 150-450mm thk; sloping/to falls","External Works","Paving",m³,192.83,166
MJD-001375,RC -0167,"PT Slabs; 150-450mm thk","Concrete Works","Post Tensioning",m³,188.98,167
MJD-001376,RC -0168,"Slabs; ex 450mm thk","External Works","Paving",m³,188.45,168
MJD-001377,RC -0169,"Attached beams","Concrete Works","Miscellaneous",m³,188.98,169
MJD-001378,RC -0170,"Attached PT beams","Concrete Works","Miscellaneous",m³,188.98,170
MJD-001379,RC -0171,"Isolated beams","Concrete Works","Miscellaneous",m³,256.1,171
MJD-001380,RC -0172,"Beams; top down @ Grd level","Concrete Works","Miscellaneous",m³,207.51,172
MJD-001383,RC -0175,"Core walls; jumpform; 150-450mm thk","Concrete Works","Miscellaneous",m³,215.55,175
MJD-001384,RC -0176,"Core walls; slipform (shift slip); 150-450mm thk","Concrete Works","Miscellaneous",m³,0,176
MJD-001385,RC -0177,"Core walls; slipform (shift slip); 150-450mm thk","Concrete Works","Miscellaneous",m³,148.625,177
MJD-001386,RC -0178,"Core walls; slipform (24/7 slipping); ex 450mm thk","Concrete Works","Miscellaneous",m³,219.66,178
MJD-001387,RC -0179,"Columns","Concrete Works","Miscellaneous",m³,208.97,179
MJD-001389,RC -0181,"Plinths/Machine bases","Concrete Works","Miscellaneous",m³,222.31,181
MJD-001390,RC -0182,"Stairs / landings","Concrete Works","Miscellaneous",m³,226.07,182
MJD-001391,RC -0183,"Benching","Concrete Works","Miscellaneous",m³,480.37,183
MJD-001392,RC -0184,"Topping slabs to metal decking; ne 150mm thk","Concrete Works","Screeds",m³,200.63,184
MJD-001393,CON-01393,"Fibre Reinforced Concrete C50, RC50","Concrete Works","Concrete Supply",tonne,0,0
MJD-001394,RC -0185,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,223,185
MJD-001395,CON-01395,"Reinforced Concrete C55","Concrete Works","Concrete Supply",tonne,142,0
MJD-001397,RC -0186,"Capping beam","Concrete Works","Miscellaneous",m³,198.75,186
MJD-001398,RC -0187,"Slabs; 150-450mm thk","External Works","Paving",m³,191.38,187
MJD-001399,RC -0188,"PT Slabs; 150-450mm thk","Concrete Works","Post Tensioning",m³,191.38,188
MJD-001400,RC -0189,"Slabs; ex 450mm thk","External Works","Paving",m³,190.85,189
MJD-001401,RC -0190,"Attached beams","Concrete Works","Miscellaneous",m³,191.38,190
MJD-001402,RC -0191,"Isolated beams","Concrete Works","Miscellaneous",m³,259.69,191
MJD-001403,RC -0192,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,208.91,192
MJD-001404,RC -0193,"Walls; ex 450mm thk","Concrete Works","Miscellaneous",m³,207.57,193
MJD-001405,RC -0194,"Core walls; jumpform; 150-450mm thk","Concrete Works","Miscellaneous",m³,217.95,194
MJD-001406,RC -0195,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,193.52,195
MJD-001407,RC -0196,"Columns","Concrete Works","Miscellaneous",m³,212.56,196
MJD-001408,RC -0197,"Upstand","Concrete Works","Miscellaneous",m³,208.91,197
MJD-001409,CON-01409,"Reinforced Concrete C60","Concrete Works","Concrete Supply",tonne,151,0
MJD-001411,RC -0198,"Pile caps/foundations/bases","Groundworks","Piling",m³,200.16,198
MJD-001412,RC -0199,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,203.67,199
MJD-001413,RC -0200,"Capping beam","Concrete Works","Miscellaneous",m³,210.11,200
MJD-001414,RC -0201,"Slabs; 150-450mm thk","External Works","Paving",m³,202.16,201
MJD-001415,RC -0202,"PT Slabs; 150-450mm thk","Concrete Works","Post Tensioning",m³,202.16,202
MJD-001416,RC -0203,"Slabs; ex 450mm thk","External Works","Paving",m³,201.62,203
MJD-001417,RC -0204,"Attached beams","Concrete Works","Miscellaneous",m³,202.16,204
MJD-001418,RC -0205,"Isolated beams","Concrete Works","Miscellaneous",m³,274.06,205
MJD-001419,RC -0206,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,223.28,206
MJD-001420,RC -0207,"Liner walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,223.28,207
MJD-001421,RC -0208,"Walls; ex 450mm thk","Concrete Works","Miscellaneous",m³,221.94,208
MJD-001422,RC -0209,"Core walls; jumpform; 150-450mm thk","Concrete Works","Miscellaneous",m³,240.52,209
MJD-001424,RC -0211,"Columns","Concrete Works","Miscellaneous",m³,226.94,211
MJD-001425,RC -0212,"Columns; blade columns (walls)","Concrete Works","Miscellaneous",m³,226.94,212
MJD-001426,RC -0213,"Attached Column","Concrete Works","Miscellaneous",m³,226.94,213
MJD-001427,RC -0214,"Column casings","Concrete Works","Miscellaneous",m³,325.99,214
MJD-001428,RC -0215,"Column infill to CHS steel","Groundworks","Filling",m³,325.99,215
MJD-001429,RC -0216,"Upstands","Concrete Works","Miscellaneous",m³,241.03,216
MJD-001430,CON-01430,"Reinforced Concrete C70","Concrete Works","Concrete Supply",tonne,175,0
MJD-001431,RC -0217,"Columns","Concrete Works","Miscellaneous",m³,256.88,217
MJD-001432,RC -0218,"Attached piers/columns","Concrete Works","Miscellaneous",m³,259.89,218
MJD-001433,RC -0219,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,253.22,219
MJD-001434,RC -0220,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,211.66,220
MJD-001435,CON-01435,"Reinforced Concrete C75","Concrete Works","Concrete Supply",tonne,180,0
MJD-001436,RC -0221,"Columns","Concrete Works","Miscellaneous",m³,262.87,221
MJD-001437,RC -0222,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,259.21,222
MJD-001438,RC -0223,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,229.81,223
MJD-001439,RC -0224,"Upstands","Concrete Works","Miscellaneous",m³,276.96,224
MJD-001440,CON-01440,"Reinforced Concrete C80","Concrete Works","Concrete Supply",tonne,200,0
MJD-001441,RC -0225,"Columns","Concrete Works","Miscellaneous",m³,286.82,225
MJD-001442,RC -0226,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,239.54,226
MJD-001443,CON-01443,"Reinforced Concrete C85","Concrete Works","Concrete Supply",tonne,210,0
MJD-001444,RC -0227,"Slabs; 150-450mm thk","External Works","Paving",m³,272.82,227
MJD-001445,RC -0228,"Attached beams","Concrete Works","Miscellaneous",m³,272.82,228
MJD-001446,RC -0229,"Columns","Concrete Works","Miscellaneous",m³,298.8,229
MJD-001447,RC -0230,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,295.14,230
MJD-001448,RC -0231,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,266.09,231
MJD-001449,RC -0232,"Upstands","Concrete Works","Miscellaneous",m³,312.89,232
MJD-001450,CON-01450,"Reinforced Concrete C90","Concrete Works","Concrete Supply",tonne,230,0
MJD-001451,RC -0233,"Columns","Concrete Works","Miscellaneous",m³,322.75,233
MJD-001452,RC -0234,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,280.26,234
MJD-001453,CON-01453,"Reinforced Concrete C95","Concrete Works","Concrete Supply",tonne,235,0
MJD-001454,RC -0235,"Columns","Concrete Works","Miscellaneous",m³,328.74,235
MJD-001455,RC -0236,"Core walls; slipform (shift slipping); 150-450mm thk","Concrete Works","Miscellaneous",m³,286.25,236
MJD-001456,CON-01456,"Waterproof Reinforced Concrete C35; Pudlo/Adprufe/Sika/Triton waterproof additive","Concrete Works","Concrete Supply",tonne,182,0
MJD-001458,RC -0237,"Pile caps/foundations/bases","Groundworks","Piling",m³,237.65,237
MJD-001459,RC -0238,"Ground beams","Concrete Works","Miscellaneous",m³,238.96,238
MJD-001460,RC -0239,"Steps in slabs/Upstands/Pit walls; 150-450","External Works","Paving",m³,280.4,239
MJD-001461,RC -0240,"Bed; 150-450mm thk","Concrete Works","Miscellaneous",m³,241.17,240
MJD-001462,RC -0241,"Walls; 150-450mm thk","Concrete Works","Miscellaneous",m³,260.19,241
MJD-001463,CON-01463,"Extra Over C35 concrete for Waterproof Reinforced Concrete C35; Pudlo/Adprufe/Sika/Triton waterproof additive","Concrete Works","Concrete Supply",tonne,0,0
MJD-001464,RC -0242,"Pile caps/foundations/bases","Groundworks","Piling",m³,66.52,242
MJD-001465,RC -0243,"Ground beams","Concrete Works","Miscellaneous",m³,66.52,243
